record - header - datestamp,record - metadata - oai_dc:dc - dc:identifier,record - metadata - oai_dc:dc - dc:source,record - metadata - oai_dc:dc - dc:language,record - metadata - oai_dc:dc - dc:title - xml:lang,record - metadata - oai_dc:dc - dc:title,record - metadata - oai_dc:dc - dc:format,record - metadata - oai_dc:dc - dc:subject - xml:lang,record - metadata - oai_dc:dc - dc:subject,record - metadata - oai_dc:dc - dc:publisher,record - metadata - oai_dc:dc - dc:type,record - metadata - oai_dc:dc - dc:creator,record - metadata - oai_dc:dc - dc:coverage,record - metadata - oai_dc:dc - dc:description,record - metadata - oai_dc:dc - dc:description - xml:lang,record - metadata - oai_dc:dc - dc:rights,record - metadata - oai_dc:dc - dc:relation,record - header - identifier
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00627.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00627.cmdi
,http://hdl.handle.net/10932/00-0332-CDC8-8ECA-8501-B,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00628.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00628.cmdi
,http://hdl.handle.net/10932/00-0332-CDC8-C19A-8601-A,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00629.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00629.cmdi
,http://hdl.handle.net/10932/00-0332-CDC9-147A-8701-D,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00630.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00630.cmdi
,http://hdl.handle.net/10932/00-0332-CDC9-59EA-8801-9,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00631.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00631.cmdi
,http://hdl.handle.net/10932/00-0332-CDC9-A08A-8901-F,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00632.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00632.cmdi
,http://hdl.handle.net/10932/00-0332-CDC9-D83A-8A01-0,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00633.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00633.cmdi
,http://hdl.handle.net/10932/00-0332-CDCA-1A2A-8B01-7,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00634.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00634.cmdi
,http://hdl.handle.net/10932/00-0332-CDCA-75FA-8C01-5,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00635.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00635.cmdi
,http://hdl.handle.net/10932/00-0332-CDCA-A98A-8D01-0,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00636.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00636.cmdi
,http://hdl.handle.net/10932/00-0332-CDCA-E0EA-8E01-0,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00657.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00657.cmdi
,http://hdl.handle.net/10932/00-0332-CDD0-0CEA-A301-B,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00658.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00658.cmdi
,http://hdl.handle.net/10932/00-0332-CDD0-E91A-A401-4,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00659.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00659.cmdi
,http://hdl.handle.net/10932/00-0332-CDD1-0CCA-A501-9,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00660.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00660.cmdi
,http://hdl.handle.net/10932/00-0332-CDD1-E95A-A601-F,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00661.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00661.cmdi
,http://hdl.handle.net/10932/00-0332-CDD2-190A-A701-3,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00662.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00662.cmdi
,http://hdl.handle.net/10932/00-0332-CDD2-366A-A801-2,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00663.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00663.cmdi
,http://hdl.handle.net/10932/00-0332-CDD2-672A-A901-E,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00664.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00664.cmdi
,http://hdl.handle.net/10932/00-0332-CDD2-88DA-AA01-E,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00665.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00665.cmdi
,http://hdl.handle.net/10932/00-0332-CDD2-AD3A-AB01-2,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00666.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00666.cmdi
,http://hdl.handle.net/10932/00-0332-CDD2-D6DA-AC01-5,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00677.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00677.cmdi
,http://hdl.handle.net/10932/00-0332-CDD5-FAFA-B701-1,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00678.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00678.cmdi
,http://hdl.handle.net/10932/00-0332-CDD6-1F3A-B801-3,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00679.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00679.cmdi
,http://hdl.handle.net/10932/00-0332-CDD6-4B6A-B901-1,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00680.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00680.cmdi
,http://hdl.handle.net/10932/00-0332-CDD6-692A-BA01-D,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00681.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00681.cmdi
,http://hdl.handle.net/10932/00-0332-CDD6-8B8A-BB01-5,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00682.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00682.cmdi
,http://hdl.handle.net/10932/00-0332-CDD6-ABAA-BC01-1,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00683.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00683.cmdi
,http://hdl.handle.net/10932/00-0332-CDD6-CD5A-BD01-8,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00684.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00684.cmdi
,http://hdl.handle.net/10932/00-0332-CDD7-01CA-BE01-6,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00685.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00685.cmdi
,http://hdl.handle.net/10932/00-0332-CDD7-216A-BF01-6,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00686.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00686.cmdi
,http://hdl.handle.net/10932/00-0332-CDD7-4AEA-C001-1,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00687.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00687.cmdi
,http://hdl.handle.net/10932/00-0332-CDD7-72AA-C101-5,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00688.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00688.cmdi
,http://hdl.handle.net/10932/00-0332-CDD7-92AA-C201-9,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00689.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00689.cmdi
,http://hdl.handle.net/10932/00-0332-CDD7-C10A-C301-1,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00690.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00690.cmdi
,http://hdl.handle.net/10932/00-0332-CDD7-F42A-C401-4,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00691.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00691.cmdi
,http://hdl.handle.net/10932/00-0332-CDD8-118A-C501-D,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00692.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00692.cmdi
,http://hdl.handle.net/10932/00-0332-CDD8-341A-C601-A,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00693.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00693.cmdi
,http://hdl.handle.net/10932/00-0332-CDD8-632A-C701-E,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00694.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00694.cmdi
,http://hdl.handle.net/10932/00-0332-CDD8-90BA-C801-A,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00695.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00695.cmdi
,http://hdl.handle.net/10932/00-0332-CDD8-C0EA-C901-B,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00696.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00696.cmdi
,http://hdl.handle.net/10932/00-0332-CDD8-EDAA-CA01-B,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00667.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00667.cmdi
,http://hdl.handle.net/10932/00-0332-CDD2-F5EA-AD01-1,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00668.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00668.cmdi
,http://hdl.handle.net/10932/00-0332-CDD3-16BA-AE01-B,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00669.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00669.cmdi
,http://hdl.handle.net/10932/00-0332-CDD3-4B5A-AF01-8,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00670.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00670.cmdi
,http://hdl.handle.net/10932/00-0332-CDD3-AB9A-B001-8,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00671.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00671.cmdi
,http://hdl.handle.net/10932/00-0332-CDD4-00BA-B101-3,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00672.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00672.cmdi
,http://hdl.handle.net/10932/00-0332-CDD4-21AA-B201-2,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00673.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00673.cmdi
,http://hdl.handle.net/10932/00-0332-CDD4-43BA-B301-B,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00674.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00674.cmdi
,http://hdl.handle.net/10932/00-0332-CDD5-466A-B401-1,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00675.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00675.cmdi
,http://hdl.handle.net/10932/00-0332-CDD5-760A-B501-0,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00676.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00676.cmdi
,http://hdl.handle.net/10932/00-0332-CDD5-BCAA-B601-C,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00707.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00707.cmdi
,http://hdl.handle.net/10932/00-0332-CDDC-496A-D501-3,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00708.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00708.cmdi
,http://hdl.handle.net/10932/00-0332-CDDC-701A-D601-2,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00709.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00709.cmdi
,http://hdl.handle.net/10932/00-0332-CDDC-946A-D701-8,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00710.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00710.cmdi
,http://hdl.handle.net/10932/00-0332-CDDC-C0DA-D801-E,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00711.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00711.cmdi
,http://hdl.handle.net/10932/00-0332-CDDC-E6FA-D901-2,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00712.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00712.cmdi
,http://hdl.handle.net/10932/00-0332-CDDD-0D7A-DA01-2,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00713.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00713.cmdi
,http://hdl.handle.net/10932/00-0332-CDDD-2CDA-DB01-2,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00714.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00714.cmdi
,http://hdl.handle.net/10932/00-0332-CDDD-5AEA-DC01-D,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00715.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00715.cmdi
,http://hdl.handle.net/10932/00-0332-CDDD-838A-DD01-C,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00717.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00717.cmdi
,http://hdl.handle.net/10932/00-0332-CDDD-BD3A-DE01-A,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00697.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00697.cmdi
,http://hdl.handle.net/10932/00-0332-CDD9-1BFA-CB01-C,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00698.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00698.cmdi
,http://hdl.handle.net/10932/00-0332-CDD9-40CA-CC01-1,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00699.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00699.cmdi
,http://hdl.handle.net/10932/00-0332-CDD9-7BFA-CD01-6,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00700.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00700.cmdi
,http://hdl.handle.net/10932/00-0332-CDD9-D3DA-CE01-5,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00701.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00701.cmdi
,http://hdl.handle.net/10932/00-0332-CDDA-06DA-CF01-C,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00702.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00702.cmdi
,http://hdl.handle.net/10932/00-0332-CDDA-459A-D001-E,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00703.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00703.cmdi
,http://hdl.handle.net/10932/00-0332-CDDA-806A-D101-E,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00704.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00704.cmdi
,http://hdl.handle.net/10932/00-0332-CDDB-8D8A-D201-0,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00705.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00705.cmdi
,http://hdl.handle.net/10932/00-0332-CDDB-CBDA-D301-8,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00706.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00706.cmdi
,http://hdl.handle.net/10932/00-0332-CDDB-FD1A-D401-5,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00739.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00739.cmdi
,http://hdl.handle.net/10932/00-0332-CDE2-E71A-F301-A,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00740.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00740.cmdi
,http://hdl.handle.net/10932/00-0332-CDE3-1D4A-F401-C,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00741.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00741.cmdi
,http://hdl.handle.net/10932/00-0332-CDE3-43DA-F501-1,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00742.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00742.cmdi
,http://hdl.handle.net/10932/00-0332-CDE3-67FA-F601-0,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00743.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00743.cmdi
,http://hdl.handle.net/10932/00-0332-CDE3-937A-F701-7,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00744.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00744.cmdi
,http://hdl.handle.net/10932/00-0332-CDE3-C51A-F801-5,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00745.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00745.cmdi
,http://hdl.handle.net/10932/00-0332-CDE3-E5BA-F901-5,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00746.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00746.cmdi
,http://hdl.handle.net/10932/00-0332-CDE4-066A-FA01-0,,,,,,,,,,,,,,,,
2021-01-12T16:51:22Z,clarin-ids:zw--2.ZW--_E_00747.cmdi,,,deu,Schallaufnahmen aller deutschen Mundarten,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw--2.ZW--_E_00747.cmdi
,http://hdl.handle.net/10932/00-0332-CDE5-016A-FB01-2,,,,,,,,,,,,,,,,
